fecha,cod_ine,municipio,confirmados
2020-04-17,70101,Santa Cruz de la Sierra,6
2020-04-17,70102,Cotoca,3
2020-04-17,70201,Warnes,2
2020-04-17,70503,Roboré,2
2020-04-17,71001,Montero,5
2020-04-18,70101,Santa Cruz de la Sierra,8
2020-04-18,70201,Warnes,2
2020-04-18,71001,Montero,8
2020-04-18,71005,San Pedro,1
2020-04-19,70101,Santa Cruz de la Sierra,18
2020-04-19,70104,La Guardia,6
2020-04-19,71001,Montero,6
2020-04-19,71002,General Saavedra,4
2020-04-20,70101,Santa Cruz de la Sierra,20
2020-04-20,70201,Warnes,6
2020-04-20,70801,Vallegrande,1
2020-04-21,70101,Santa Cruz de la Sierra,5
2020-04-21,71001,Montero,2
2020-04-22,70101,Santa Cruz de la Sierra,26
2020-04-22,70102,Cotoca,1
2020-04-22,70104,La Guardia,2
2020-04-22,70602,Santa Rosa,7
2020-04-22,70801,Vallegrande,1
2020-04-22,71001,Montero,10
2020-04-23,70101,Santa Cruz de la Sierra,5
2020-04-23,70201,Warnes,3
2020-04-23,71001,Montero,6
2020-04-24,70101,Santa Cruz de la Sierra,21
2020-04-24,70104,La Guardia,4
2020-04-24,70105,El Torno,1
2020-04-24,70201,Warnes,1
2020-04-24,70503,Roboré,3
2020-04-24,70602,Santa Rosa,10
2020-04-24,71001,Montero,19
2020-04-24,71002,General Saavedra,1
2020-04-24,71003,Mineros,1
2020-04-25,70101,Santa Cruz de la Sierra,34
2020-04-25,70201,Warnes,1
2020-04-25,70502,Pailón,2
2020-04-25,71001,Montero,3
2020-04-26,70101,Santa Cruz de la Sierra,9
2020-04-26,70104,La Guardia,3
2020-04-26,70105,El Torno,2
2020-04-26,70201,Warnes,2
2020-04-26,70401,Buena Vista,1
2020-04-26,70903,Mairana,1
2020-04-26,71001,Montero,21
2020-04-27,70101,Santa Cruz de la Sierra,13
2020-04-27,70104,La Guardia,5
2020-04-27,70105,El Torno,2
2020-04-27,70201,Warnes,1
2020-04-27,71001,Montero,5
2020-04-28,70101,Santa Cruz de la Sierra,24
2020-04-28,70104,La Guardia,3
2020-04-28,70502,Pailón,1
2020-04-28,71001,Montero,9
2020-04-29,70101,Santa Cruz de la Sierra,8
2020-04-29,70104,La Guardia,3
2020-04-29,70201,Warnes,7
2020-04-29,71001,Montero,7
2020-04-30,70101,Santa Cruz de la Sierra,33
2020-04-30,70104,La Guardia,3
2020-04-30,70201,Warnes,4
2020-04-30,70502,Pailón,1
2020-04-30,71001,Montero,2
2020-05-01,70101,Santa Cruz de la Sierra,26
2020-05-01,70502,Pailón,3
2020-05-01,71001,Montero,2
2020-05-01,71003,Mineros,5
2020-05-01,71503,El Puente,1
2020-05-02,70101,Santa Cruz de la Sierra,46
2020-05-02,70104,La Guardia,3
2020-05-02,70602,Santa Rosa,1
2020-05-02,71001,Montero,61
2020-05-02,71003,Mineros,2
2020-05-03,70101,Santa Cruz de la Sierra,49
2020-05-03,70102,Cotoca,1
2020-05-03,70104,La Guardia,10
2020-05-03,70105,El Torno,7
2020-05-03,70201,Warnes,4
2020-05-03,70601,Portachuelo,2
2020-05-03,70706,Camiri,2
2020-05-03,71001,Montero,21
2020-05-03,71003,Mineros,2
2020-05-04,70101,Santa Cruz de la Sierra,50
2020-05-04,70104,La Guardia,4
2020-05-04,70105,El Torno,2
2020-05-04,70201,Warnes,2
2020-05-04,70703,Cabezas,2
2020-05-04,71001,Montero,12
2020-05-04,71003,Mineros,2
2020-05-04,71401,Puerto Suarez,1
2020-05-05,70101,Santa Cruz de la Sierra,63
2020-05-05,70104,La Guardia,7
2020-05-05,70201,Warnes,5
2020-05-05,70503,Roboré,1
2020-05-05,70803,Moromoro,1
2020-05-05,70901,Samaipata,1
2020-05-05,70903,Mairana,2
2020-05-05,71001,Montero,22
2020-05-05,71104,San Antonio de Lomerio,2
2020-05-06,70101,Santa Cruz de la Sierra,42
2020-05-06,70104,La Guardia,3
2020-05-06,70105,El Torno,1
2020-05-06,70201,Warnes,6
2020-05-06,71001,Montero,24
2020-05-06,71106,Cuatro Cañadas,1
2020-05-07,70101,Santa Cruz de la Sierra,108
2020-05-07,70104,La Guardia,9
2020-05-07,70105,El Torno,4
2020-05-07,70201,Warnes,2
2020-05-07,70502,Pailón,1
2020-05-07,70601,Portachuelo,1
2020-05-07,70903,Mairana,2
2020-05-07,71001,Montero,17
2020-05-07,71002,General Saavedra,2
2020-05-07,71003,Mineros,2
2020-05-07,71004,Fernández Alonso,1
2020-05-07,71005,San Pedro,7
2020-05-07,71106,Cuatro Cañadas,2
2020-05-08,70101,Santa Cruz de la Sierra,49
2020-05-08,70103,Porongo,1
2020-05-08,70104,La Guardia,2
2020-05-08,70105,El Torno,4
2020-05-08,70601,Portachuelo,5
2020-05-08,71001,Montero,4
2020-05-08,71003,Mineros,4
2020-05-09,70101,Santa Cruz de la Sierra,78
2020-05-09,70105,El Torno,5
2020-05-09,70201,Warnes,3
2020-05-09,70403,Yapacaní,7
2020-05-09,70601,Portachuelo,1
2020-05-09,70603,Colpa Bélgica,1
2020-05-09,70706,Camiri,1
2020-05-09,70803,Moromoro,1
2020-05-09,71001,Montero,48
2020-05-09,71002,General Saavedra,1
2020-05-09,71003,Mineros,3
2020-05-09,71005,San Pedro,1
2020-05-10,70101,Santa Cruz de la Sierra,45
2020-05-10,70102,Cotoca,1
2020-05-10,70104,La Guardia,7
2020-05-10,70201,Warnes,14
2020-05-10,70601,Portachuelo,5
2020-05-10,70801,Vallegrande,1
2020-05-10,70903,Mairana,1
2020-05-10,71001,Montero,20
2020-05-10,71005,San Pedro,2
2020-05-11,70101,Santa Cruz de la Sierra,117
2020-05-11,70102,Cotoca,2
2020-05-11,70104,La Guardia,5
2020-05-11,70201,Warnes,9
2020-05-11,70601,Portachuelo,3
2020-05-11,70602,Santa Rosa,3
2020-05-11,70603,Colpa Bélgica,4
2020-05-11,70706,Camiri,2
2020-05-11,70903,Mairana,9
2020-05-11,71001,Montero,20
2020-05-11,71003,Mineros,1
2020-05-11,71004,Fernández Alonso,9
2020-05-11,71005,San Pedro,5
2020-05-11,71101,Concepción,1
2020-05-12,70101,Santa Cruz de la Sierra,56
2020-05-12,70104,La Guardia,2
2020-05-12,70105,El Torno,5
2020-05-12,70201,Warnes,11
2020-05-12,70601,Portachuelo,1
2020-05-12,70603,Colpa Bélgica,1
2020-05-12,70703,Cabezas,1
2020-05-12,71001,Montero,19
2020-05-12,71002,General Saavedra,3
2020-05-12,71003,Mineros,2
2020-05-12,71004,Fernández Alonso,1
2020-05-13,70101,Santa Cruz de la Sierra,91
2020-05-13,70103,Porongo,1
2020-05-13,70104,La Guardia,2
2020-05-13,70105,El Torno,1
2020-05-13,70201,Warnes,5
2020-05-13,70401,Buena Vista,2
2020-05-13,70601,Portachuelo,6
2020-05-13,70603,Colpa Bélgica,3
2020-05-13,71001,Montero,2
2020-05-13,71004,Fernández Alonso,3
2020-05-14,70101,Santa Cruz de la Sierra,55
2020-05-14,70104,La Guardia,4
2020-05-14,70105,El Torno,2
2020-05-14,70201,Warnes,2
2020-05-14,70401,Buena Vista,1
2020-05-14,70403,Yapacaní,2
2020-05-14,70601,Portachuelo,1
2020-05-14,70706,Camiri,1
2020-05-14,70803,Moromoro,4
2020-05-14,70901,Samaipata,1
2020-05-14,71001,Montero,47
2020-05-14,71005,San Pedro,2
2020-05-15,70101,Santa Cruz de la Sierra,93
2020-05-15,70104,La Guardia,2
2020-05-15,70201,Warnes,3
2020-05-15,70601,Portachuelo,1
2020-05-15,70603,Colpa Bélgica,5
2020-05-15,70803,Moromoro,2
2020-05-15,71001,Montero,15
2020-05-15,71002,General Saavedra,4
2020-05-15,71003,Mineros,1
2020-05-15,71005,San Pedro,8
2020-05-16,70101,Santa Cruz de la Sierra,128
2020-05-16,70104,La Guardia,7
2020-05-16,70105,El Torno,7
2020-05-16,70201,Warnes,1
2020-05-16,70202,Okinawa Uno,1
2020-05-16,70403,Yapacaní,4
2020-05-16,70502,Pailón,1
2020-05-16,70503,Roboré,1
2020-05-16,70601,Portachuelo,8
2020-05-16,70706,Camiri,1
2020-05-16,70902,Pampa Grande,1
2020-05-16,70903,Mairana,4
2020-05-16,71001,Montero,38
2020-05-16,71003,Mineros,3
2020-05-16,71004,Fernández Alonso,9
2020-05-16,71005,San Pedro,6
2020-05-16,71106,Cuatro Cañadas,1
2020-05-17,70101,Santa Cruz de la Sierra,163
2020-05-17,70104,La Guardia,11
2020-05-17,70105,El Torno,16
2020-05-17,70201,Warnes,5
2020-05-17,70202,Okinawa Uno,1
2020-05-17,70401,Buena Vista,1
2020-05-17,70403,Yapacaní,3
2020-05-17,70502,Pailón,5
2020-05-17,70601,Portachuelo,5
2020-05-17,70603,Colpa Bélgica,5
2020-05-17,70903,Mairana,1
2020-05-17,71001,Montero,20
2020-05-17,71003,Mineros,6
2020-05-17,71004,Fernández Alonso,3
2020-05-18,70101,Santa Cruz de la Sierra,62
2020-05-18,70103,Porongo,2
2020-05-18,70104,La Guardia,6
2020-05-18,70601,Portachuelo,18
2020-05-18,71001,Montero,40
2020-05-18,71003,Mineros,1
2020-05-18,71004,Fernández Alonso,1
2020-05-18,71106,Cuatro Cañadas,1
2020-05-19,70101,Santa Cruz de la Sierra,73
2020-05-19,70105,El Torno,1
2020-05-19,70401,Buena Vista,1
2020-05-19,70502,Pailón,1
2020-05-19,70601,Portachuelo,1
2020-05-19,71001,Montero,4
2020-05-19,71003,Mineros,2
2020-05-19,71005,San Pedro,5
2020-05-20,70101,Santa Cruz de la Sierra,148
2020-05-20,70103,Porongo,2
2020-05-20,70104,La Guardia,9
2020-05-20,70105,El Torno,2
2020-05-20,70201,Warnes,1
2020-05-20,70202,Okinawa Uno,1
2020-05-20,70403,Yapacaní,2
2020-05-20,70404,San Juan,1
2020-05-20,70501,San José,1
2020-05-20,70601,Portachuelo,26
2020-05-20,70701,Lagunillas,4
2020-05-20,70703,Cabezas,5
2020-05-20,70803,Moromoro,1
2020-05-20,70903,Mairana,2
2020-05-20,71001,Montero,40
2020-05-20,71002,General Saavedra,1
2020-05-20,71004,Fernández Alonso,4
2020-05-20,71005,San Pedro,3
2020-05-20,71106,Cuatro Cañadas,3
2020-05-20,71401,Puerto Suarez,1
2020-05-20,71502,Urubicha,1
2020-05-20,71503,El Puente,1
2020-05-21,70101,Santa Cruz de la Sierra,139
2020-05-21,70103,Porongo,1
2020-05-21,70104,La Guardia,15
2020-05-21,70201,Warnes,1
2020-05-21,70403,Yapacaní,1
2020-05-21,70502,Pailón,1
2020-05-21,70903,Mairana,2
2020-05-21,71001,Montero,5
2020-05-21,71005,San Pedro,7
2020-05-21,71104,San Antonio de Lomerio,1
2020-05-22,70101,Santa Cruz de la Sierra,130
2020-05-22,70102,Cotoca,10
2020-05-22,70103,Porongo,1
2020-05-22,70104,La Guardia,11
2020-05-22,70105,El Torno,8
2020-05-22,70201,Warnes,11
2020-05-22,70401,Buena Vista,5
2020-05-22,70402,San Carlos,1
2020-05-22,70403,Yapacaní,3
2020-05-22,70502,Pailón,2
2020-05-22,70602,Santa Rosa,1
2020-05-22,70803,Moromoro,3
2020-05-22,70902,Pampa Grande,4
2020-05-22,70903,Mairana,1
2020-05-22,71001,Montero,43
2020-05-22,71002,General Saavedra,7
2020-05-22,71005,San Pedro,8
2020-05-22,71106,Cuatro Cañadas,1
2020-05-22,71401,Puerto Suarez,1
2020-05-23,70101,Santa Cruz de la Sierra,209
2020-05-23,70102,Cotoca,4
2020-05-23,70104,La Guardia,7
2020-05-23,70201,Warnes,1
2020-05-23,70403,Yapacaní,2
2020-05-23,70501,San José,1
2020-05-23,70601,Portachuelo,2
2020-05-23,70603,Colpa Bélgica,3
2020-05-23,70902,Pampa Grande,1
2020-05-23,71001,Montero,5
2020-05-24,70101,Santa Cruz de la Sierra,189
2020-05-24,70102,Cotoca,1
2020-05-24,70104,La Guardia,6
2020-05-24,70105,El Torno,2
2020-05-24,70401,Buena Vista,2
2020-05-24,70402,San Carlos,2
2020-05-24,70601,Portachuelo,5
2020-05-24,70602,Santa Rosa,1
2020-05-24,70603,Colpa Bélgica,1
2020-05-24,70703,Cabezas,2
2020-05-24,71001,Montero,76
2020-05-24,71003,Mineros,5
2020-05-24,71005,San Pedro,2
2020-05-24,71106,Cuatro Cañadas,2
2020-05-24,71501,Ascención de Guarayos,3
2020-05-25,70101,Santa Cruz de la Sierra,226
2020-05-25,70102,Cotoca,5
2020-05-25,70103,Porongo,1
2020-05-25,70104,La Guardia,16
2020-05-25,70105,El Torno,4
2020-05-25,70201,Warnes,5
2020-05-25,70301,San Ignacio,2
2020-05-25,70402,San Carlos,2
2020-05-25,70403,Yapacaní,3
2020-05-25,70501,San José,1
2020-05-25,70502,Pailón,6
2020-05-25,70601,Portachuelo,19
2020-05-25,70602,Santa Rosa,2
2020-05-25,70603,Colpa Bélgica,1
2020-05-25,70706,Camiri,2
2020-05-25,70903,Mairana,1
2020-05-25,71001,Montero,23
2020-05-25,71003,Mineros,2
2020-05-25,71004,Fernández Alonso,5
2020-05-25,71005,San Pedro,2
2020-05-26,70101,Santa Cruz de la Sierra,243
2020-05-26,70102,Cotoca,5
2020-05-26,70103,Porongo,6
2020-05-26,70104,La Guardia,6
2020-05-26,70105,El Torno,5
2020-05-26,70201,Warnes,5
2020-05-26,70402,San Carlos,4
2020-05-26,70403,Yapacaní,2
2020-05-26,70501,San José,2
2020-05-26,70601,Portachuelo,16
2020-05-26,70603,Colpa Bélgica,1
2020-05-26,70703,Cabezas,3
2020-05-26,70706,Camiri,1
2020-05-26,70803,Moromoro,6
2020-05-26,71001,Montero,45
2020-05-26,71002,General Saavedra,2
2020-05-26,71003,Mineros,1
2020-05-26,71004,Fernández Alonso,1
2020-05-26,71005,San Pedro,3
2020-05-26,71101,Concepción,2
2020-05-26,71104,San Antonio de Lomerio,1
2020-05-26,71501,Ascención de Guarayos,1
2020-05-27,70101,Santa Cruz de la Sierra,319
2020-05-27,70102,Cotoca,8
2020-05-27,70103,Porongo,2
2020-05-27,70104,La Guardia,24
2020-05-27,70105,El Torno,12
2020-05-27,70201,Warnes,4
2020-05-27,70202,Okinawa Uno,2
2020-05-27,70403,Yapacaní,4
2020-05-27,70501,San José,1
2020-05-27,70601,Portachuelo,2
2020-05-27,70703,Cabezas,1
2020-05-27,70706,Camiri,3
2020-05-27,70801,Vallegrande,1
2020-05-27,70903,Mairana,1
2020-05-27,71001,Montero,69
2020-05-27,71002,General Saavedra,1
2020-05-27,71003,Mineros,17
2020-05-27,71004,Fernández Alonso,6
2020-05-27,71401,Puerto Suarez,1
2020-05-28,70101,Santa Cruz de la Sierra,246
2020-05-28,70102,Cotoca,1
2020-05-28,70103,Porongo,5
2020-05-28,70104,La Guardia,26
2020-05-28,70105,El Torno,15
2020-05-28,70201,Warnes,13
2020-05-28,70202,Okinawa Uno,3
2020-05-28,70404,San Juan,2
2020-05-28,70501,San José,9
2020-05-28,70502,Pailón,10
2020-05-28,70703,Cabezas,1
2020-05-28,71001,Montero,36
2020-05-28,71003,Mineros,1
2020-05-28,71004,Fernández Alonso,1
2020-05-28,71005,San Pedro,25
2020-05-28,71104,San Antonio de Lomerio,6
2020-05-28,71106,Cuatro Cañadas,4
2020-05-28,71501,Ascención de Guarayos,4
2020-05-29,70101,Santa Cruz de la Sierra,131
2020-05-29,70102,Cotoca,1
2020-05-29,70403,Yapacaní,3
2020-05-29,70601,Portachuelo,5
2020-05-29,70603,Colpa Bélgica,6
2020-05-29,70706,Camiri,3
2020-05-29,71001,Montero,21
2020-05-29,71105,San Ramón,2
2020-05-30,70101,Santa Cruz de la Sierra,407
2020-05-30,70102,Cotoca,8
2020-05-30,70103,Porongo,4
2020-05-30,70104,La Guardia,25
2020-05-30,70105,El Torno,12
2020-05-30,70201,Warnes,13
2020-05-30,70202,Okinawa Uno,1
2020-05-30,70403,Yapacaní,5
2020-05-30,70501,San José,1
2020-05-30,70602,Santa Rosa,1
2020-05-30,70603,Colpa Bélgica,6
2020-05-30,70803,Moromoro,1
2020-05-30,70901,Samaipata,2
2020-05-30,71001,Montero,41
2020-05-30,71002,General Saavedra,8
2020-05-30,71003,Mineros,7
2020-05-30,71004,Fernández Alonso,5
2020-05-30,71005,San Pedro,44
2020-05-30,71104,San Antonio de Lomerio,1
2020-05-30,71106,Cuatro Cañadas,1
2020-05-30,71201,San Matías,3
2020-05-31,70101,Santa Cruz de la Sierra,120
2020-05-31,70102,Cotoca,1
2020-05-31,70103,Porongo,1
2020-05-31,70104,La Guardia,7
2020-05-31,70105,El Torno,2
2020-05-31,70201,Warnes,1
2020-05-31,70401,Buena Vista,1
2020-05-31,70402,San Carlos,4
2020-05-31,70403,Yapacaní,1
2020-05-31,70502,Pailón,1
2020-05-31,70601,Portachuelo,6
2020-05-31,70602,Santa Rosa,1
2020-05-31,70603,Colpa Bélgica,2
2020-05-31,70902,Pampa Grande,1
2020-05-31,71001,Montero,11
2020-05-31,71003,Mineros,3
2020-05-31,71106,Cuatro Cañadas,3
2020-05-31,71501,Ascención de Guarayos,3
2020-06-01,70101,Santa Cruz de la Sierra,219
2020-06-01,70104,La Guardia,2
2020-06-01,70105,El Torno,7
2020-06-01,70201,Warnes,8
2020-06-01,70301,San Ignacio,3
2020-06-01,70402,San Carlos,2
2020-06-01,70403,Yapacaní,11
2020-06-01,70404,San Juan,9
2020-06-01,70501,San José,2
2020-06-01,70502,Pailón,1
2020-06-01,70703,Cabezas,5
2020-06-01,70706,Camiri,5
2020-06-01,70803,Moromoro,2
2020-06-01,70901,Samaipata,2
2020-06-01,71001,Montero,16
2020-06-01,71104,San Antonio de Lomerio,2
2020-06-01,71105,San Ramón,4
2020-06-01,71106,Cuatro Cañadas,4
2020-06-01,71501,Ascención de Guarayos,3
2020-06-02,70101,Santa Cruz de la Sierra,132
2020-06-02,70103,Porongo,1
2020-06-02,70104,La Guardia,9
2020-06-02,70105,El Torno,3
2020-06-02,70201,Warnes,3
2020-06-02,70301,San Ignacio,1
2020-06-02,70403,Yapacaní,4
2020-06-02,70404,San Juan,5
2020-06-02,70501,San José,7
2020-06-02,70603,Colpa Bélgica,8
2020-06-02,70706,Camiri,2
2020-06-02,71001,Montero,34
2020-06-02,71003,Mineros,3
2020-06-02,71004,Fernández Alonso,1
2020-06-02,71101,Concepción,1
2020-06-02,71104,San Antonio de Lomerio,3
2020-06-03,70101,Santa Cruz de la Sierra,376
2020-06-03,70603,Colpa Bélgica,1
2020-06-03,71001,Montero,4
2020-06-03,71004,Fernández Alonso,21
2020-06-04,70101,Santa Cruz de la Sierra,237
2020-06-04,70103,Porongo,2
2020-06-04,70104,La Guardia,4
2020-06-04,70105,El Torno,3
2020-06-04,70201,Warnes,5
2020-06-04,70403,Yapacaní,9
2020-06-04,70501,San José,13
2020-06-04,70502,Pailón,4
2020-06-04,70601,Portachuelo,6
2020-06-04,70603,Colpa Bélgica,1
2020-06-04,70706,Camiri,1
2020-06-04,70901,Samaipata,2
2020-06-04,71001,Montero,19
2020-06-04,71004,Fernández Alonso,2
2020-06-04,71005,San Pedro,1
2020-06-04,71106,Cuatro Cañadas,3
2020-06-04,71401,Puerto Suarez,2
2020-06-04,71402,Puerto Quijarro,1
2020-06-05,70101,Santa Cruz de la Sierra,132
2020-06-05,70102,Cotoca,1
2020-06-05,70103,Porongo,6
2020-06-05,70104,La Guardia,1
2020-06-05,70105,El Torno,4
2020-06-05,70201,Warnes,2
2020-06-05,70502,Pailón,9
2020-06-05,70603,Colpa Bélgica,1
2020-06-05,70801,Vallegrande,2
2020-06-05,71001,Montero,28
2020-06-05,71005,San Pedro,6
2020-06-06,70101,Santa Cruz de la Sierra,361
2020-06-06,70102,Cotoca,6
2020-06-06,70103,Porongo,1
2020-06-06,70104,La Guardia,3
2020-06-06,70105,El Torno,2
2020-06-06,70201,Warnes,5
2020-06-06,70402,San Carlos,5
2020-06-06,70403,Yapacaní,8
2020-06-06,70502,Pailón,1
2020-06-06,70602,Santa Rosa,1
2020-06-06,70706,Camiri,3
2020-06-06,71001,Montero,11
2020-06-06,71005,San Pedro,5
2020-06-07,70101,Santa Cruz de la Sierra,116
2020-06-07,71001,Montero,4
2020-06-08,70101,Santa Cruz de la Sierra,99
2020-06-08,70105,El Torno,5
2020-06-08,70403,Yapacaní,1
2020-06-08,70502,Pailón,10
2020-06-08,70702,Charagua,1
2020-06-08,71001,Montero,18
2020-06-08,71104,San Antonio de Lomerio,1
2020-06-09,70101,Santa Cruz de la Sierra,311
2020-06-09,70102,Cotoca,2
2020-06-09,70104,La Guardia,3
2020-06-09,70201,Warnes,3
2020-06-09,70202,Okinawa Uno,1
2020-06-09,70301,San Ignacio,3
2020-06-09,70403,Yapacaní,15
2020-06-09,70502,Pailón,10
2020-06-09,70801,Vallegrande,1
2020-06-09,71001,Montero,53
2020-06-09,71003,Mineros,9
2020-06-09,71102,San Javier,1
2020-06-09,71105,San Ramón,1
2020-06-10,70101,Santa Cruz de la Sierra,313
2020-06-10,70102,Cotoca,3
2020-06-10,70103,Porongo,1
2020-06-10,70104,La Guardia,3
2020-06-10,70105,El Torno,3
2020-06-10,70301,San Ignacio,1
2020-06-10,70403,Yapacaní,2
2020-06-10,70502,Pailón,1
2020-06-10,70602,Santa Rosa,1
2020-06-10,70603,Colpa Bélgica,1
2020-06-10,70706,Camiri,4
2020-06-10,71001,Montero,15
2020-06-10,71104,San Antonio de Lomerio,2
2020-06-10,71402,Puerto Quijarro,7
2020-06-10,71501,Ascención de Guarayos,12
2020-06-10,71502,Urubicha,1
2020-06-11,70101,Santa Cruz de la Sierra,448
2020-06-11,70102,Cotoca,10
2020-06-11,70104,La Guardia,29
2020-06-11,70105,El Torno,21
2020-06-11,70201,Warnes,2
2020-06-11,70403,Yapacaní,3
2020-06-11,70501,San José,7
2020-06-11,70502,Pailón,3
2020-06-11,70903,Mairana,3
2020-06-11,71001,Montero,1
2020-06-11,71004,Fernández Alonso,1
2020-06-11,71104,San Antonio de Lomerio,1
2020-06-11,71501,Ascención de Guarayos,2
2020-06-11,71502,Urubicha,2
2020-06-12,70101,Santa Cruz de la Sierra,273
2020-06-12,70102,Cotoca,15
2020-06-12,70103,Porongo,2
2020-06-12,70104,La Guardia,6
2020-06-12,70105,El Torno,1
2020-06-12,70201,Warnes,7
2020-06-12,70301,San Ignacio,31
2020-06-12,70401,Buena Vista,1
2020-06-12,70403,Yapacaní,1
2020-06-12,70501,San José,1
2020-06-12,70503,Roboré,6
2020-06-12,70802,Trigal,1
2020-06-12,71001,Montero,33
2020-06-12,71002,General Saavedra,3
2020-06-12,71004,Fernández Alonso,1
2020-06-12,71005,San Pedro,9
2020-06-12,71104,San Antonio de Lomerio,2
2020-06-12,71105,San Ramón,16
2020-06-13,70101,Santa Cruz de la Sierra,498
2020-06-13,70102,Cotoca,12
2020-06-13,70103,Porongo,4
2020-06-13,70104,La Guardia,31
2020-06-13,70105,El Torno,1
2020-06-13,70201,Warnes,5
2020-06-13,70202,Okinawa Uno,1
2020-06-13,70401,Buena Vista,1
2020-06-13,70403,Yapacaní,1
2020-06-13,70501,San José,4
2020-06-13,70503,Roboré,3
2020-06-13,70602,Santa Rosa,4
2020-06-13,70603,Colpa Bélgica,7
2020-06-13,70902,Pampa Grande,1
2020-06-13,70903,Mairana,1
2020-06-13,71001,Montero,16
2020-06-13,71002,General Saavedra,5
2020-06-13,71005,San Pedro,1
2020-06-13,71101,Concepción,1
2020-06-13,71104,San Antonio de Lomerio,7
2020-06-13,71106,Cuatro Cañadas,7
2020-06-13,71401,Puerto Suarez,2
2020-06-13,71501,Ascención de Guarayos,5
2020-06-14,70101,Santa Cruz de la Sierra,188
2020-06-14,70103,Porongo,4
2020-06-14,70104,La Guardia,2
2020-06-14,70201,Warnes,5
2020-06-14,70501,San José,14
2020-06-14,70603,Colpa Bélgica,1
2020-06-14,70902,Pampa Grande,3
2020-06-14,70903,Mairana,4
2020-06-14,71001,Montero,38
2020-06-14,71003,Mineros,7
2020-06-14,71005,San Pedro,3
2020-06-14,71106,Cuatro Cañadas,1
2020-06-15,70101,Santa Cruz de la Sierra,298
2020-06-15,70103,Porongo,4
2020-06-15,70104,La Guardia,3
2020-06-15,70201,Warnes,3
2020-06-15,70803,Moromoro,1
2020-06-15,71001,Montero,4
2020-06-15,71003,Mineros,4
2020-06-16,70101,Santa Cruz de la Sierra,509
2020-06-16,70102,Cotoca,1
2020-06-16,70104,La Guardia,13
2020-06-16,70105,El Torno,1
2020-06-16,70201,Warnes,1
2020-06-16,70202,Okinawa Uno,1
2020-06-16,70401,Buena Vista,6
2020-06-16,70402,San Carlos,3
2020-06-16,70403,Yapacaní,28
2020-06-16,70404,San Juan,2
2020-06-16,70501,San José,1
2020-06-16,70502,Pailón,3
2020-06-16,70602,Santa Rosa,10
2020-06-16,70801,Vallegrande,3
2020-06-16,70802,Trigal,1
2020-06-16,71001,Montero,11
2020-06-16,71002,General Saavedra,2
2020-06-16,71005,San Pedro,8
2020-06-16,71104,San Antonio de Lomerio,8
2020-06-16,71106,Cuatro Cañadas,1
